slug,business_name,business_category,city,address,phone_number,phone_e164,phone_type,website_url,domain,rating,review_count,tier,is_spending_money,spending_evidence,gatc_has_ads,gatc_ad_count,gatc_url,gatc_checked_at,meta_has_ads,meta_ad_count,meta_url,meta_checked_at,has_meta_pixel,has_google_ads_remarketing,has_google_ads_conversion,has_gtm,has_ga4,has_tiktok_pixel,is_prospect,cohort,priority,call_tracking_provider,call_tracking_evidence,form_ga4_event,form_gtm_tag,form_google_ads_conv,form_tel_link,gbp_overall_grade,gbp_overall_score,gbp_completeness_score,gbp_visuals_score,gbp_reviews_score,gbp_categories_attributes_score,gbp_technical_score,gbp_top_fix_1,gbp_top_fix_2,gbp_top_fix_3,gbp_overrides_applied,gbp_notes,pitch_angle
cleaner-glasgow-za-cleaning-team,ZA Cleaning Team,cleaner,Glasgow,"20-23 Woodside Pl, Glasgow G3 7QL, UK",07774 845901,+447774845901,mobile,https://www.zacleaningteam.com/,zacleaningteam.com,5,74,tier1,True,meta:2,False,0,https://adstransparency.google.com/?region=GB&domain=zacleaningteam.com,2026-04-14T12:25:21Z,True,2,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=ZA%20Cleaning%20Team&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,64,,,False,False,False,False,A,8.34,9.0,10.0,7.33,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
accountant-airdrie-cmw-professional-corporation,CMW Professional Corporation,accountant,airdrie,"222 Main St N, Airdrie, AB T4B 0R6, Canada",(403) 948-4600,+4039484600,,http://www.airdrieaccountants.com/,airdrieaccountants.com,4.9,97,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=airdrieaccountants.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=CMW%20Professional%20Corporation&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-falkirk-envisage-dentistry-falkirk,Envisage Dentistry Falkirk,dentist,falkirk,"58 Cow Wynd, Falkirk FK1 1PU, UK",01324 624630,+441324624630,,https://www.envisagedentistryfalkirk.co.uk/,envisagedentistryfalkirk.co.uk,4.2,93,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=envisagedentistryfalkirk.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Envisage%20Dentistry%20Falkirk&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
driving school-edinburgh-the-edinburgh-driving-school,The Edinburgh Driving School,driving school,edinburgh,"68, 1 Salamander St, Leith, Edinburgh EH6 7JY, UK",,,unknown,https://www.theedinburghdrivingschool.com/,theedinburghdrivingschool.com,4.8,24,tier2,True,meta:4300,False,0,https://adstransparency.google.com/?region=GB&domain=theedinburghdrivingschool.com,2026-04-14T12:25:21Z,True,4300,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Edinburgh%20Driving%20School&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,68,,,False,False,False,False,B,7.37,8.0,10.0,6.0,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
vet-aberdeen-bridge-vets-ellon-road,"Bridge Vets, Ellon Road",vet,aberdeen,"55 Ellon Rd, Bridge of Don, Aberdeen AB23 8ET, UK",01224 823227,+441224823227,,https://www.bridgevetsaberdeen.org/?utm_source=gmb&utm_medium=organic,bridgevetsaberdeen.org,4.6,225,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=bridgevetsaberdeen.org,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Bridge%20Vets%2C%20Ellon%20Road&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-east-kilbride-mortgage-brokers-scotland,Mortgage Brokers Scotland,mortgage broker,east-kilbride,"2nd Floor, 25 Montgomery St, East Kilbride, Glasgow G74 4JS, UK",01355 201070,+441355201070,,https://mortgagebrokersscotland.com/,mortgagebrokersscotland.com,4.9,54,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=mortgagebrokersscotland.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Mortgage%20Brokers%20Scotland&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-motherwell-lanarkshire-aesthetics-bellshill,Lanarkshire Aesthetics Bellshill,aesthetic clinic,motherwell,"311 Main St, Bellshill ML4 1AW, UK",01698 749846,+441698749846,,https://lanarkshireaesthetics.com/,lanarkshireaesthetics.com,4.7,43,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=lanarkshireaesthetics.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Lanarkshire%20Aesthetics%20Bellshill&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
accountant-livingston-findlay-co-financial-solutions-ltd,Findlay & Co Financial Solutions Ltd,accountant,livingston,"The Alba Centre, Rosebank Way, Livingston EH54 7EG, UK",01506 414332,+441506414332,geographic,http://www.findlaycofs.co.uk/,findlaycofs.co.uk,4.9,49,tier1,True,meta:50,False,0,https://adstransparency.google.com/?region=GB&domain=findlaycofs.co.uk,2026-04-14T12:25:21Z,True,50,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Findlay%20%26%20Co%20Financial%20Solutions%20Ltd&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,True,B,72,,,False,True,False,False,C,6.5,9.0,6.0,7.33,5.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 2+ photos: exterior, 2 interior, team, and 2 service shots",,primary_category_mismatch,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
aesthetic clinic-dunfermline-house-of-ikigai,House of Ikigai,aesthetic clinic,dunfermline,"House of Ikigai, 40 Millhill St., Dunfermline KY11 4TG, UK",07450 845175,+447450845175,,https://www.house-of-ikigai.co.uk/,house-of-ikigai.co.uk,5,340,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=house-of-ikigai.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=House%20of%20Ikigai&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-airdrie-lagan-dental-care,Lagan Dental Care,dentist,airdrie,"1A Laird St, Coatbridge ML5 3LJ, UK",01236 423575,+441236423575,,https://www.lagandentalcare.com/,lagandentalcare.com,5,213,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=lagandentalcare.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Lagan%20Dental%20Care&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-dundee-campbell-boath,Campbell Boath,solicitor,dundee,"Bank House, 1 Stirling St, Dundee DD3 6PJ, UK",01382 200110,+441382200110,,https://campbellboath.com/,campbellboath.com,4,42,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=campbellboath.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Campbell%20Boath&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
wedding venue-dundee-kinkell-byre,Kinkell Byre,wedding venue,dundee,"Kinkell Byre, St Andrews KY16 8PN, UK",07552 922291,+447552922291,,http://www.kinkellbyre.com/,kinkellbyre.com,4.6,252,tier1,True,meta:8,False,0,https://adstransparency.google.com/?region=GB&domain=kinkellbyre.com,2026-04-14T12:25:21Z,True,8,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Kinkell%20Byre&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
wedding venue-aberdeen-beach-ballroom,Beach Ballroom,wedding venue,aberdeen,"Beach Promenade, Aberdeen AB24 5NR, UK",01224 070700,+441224070700,geographic,https://www.aberdeencity.gov.uk/beach-ballroom,aberdeencity.gov.uk,4.5,676,tier1,True,meta:120,False,0,https://adstransparency.google.com/?region=GB&domain=aberdeencity.gov.uk,2026-04-14T12:25:21Z,True,120,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Beach%20Ballroom&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,True,B,82,,,False,False,False,False,A,8.6,9.0,10.0,7.33,8.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
solicitor-kilmarnock-mcsherry-halliday,McSherry Halliday,solicitor,kilmarnock,"Suite 1, Elliott House, Kilwinning Rd, Irvine KA12 8TG, UK",01294 274097,+441294274097,,http://www.mcsherryhalliday.co.uk/,mcsherryhalliday.co.uk,4.8,56,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=mcsherryhalliday.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=McSherry%20Halliday&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-perth-inca-mortgage-solutions-amy-ferguson,Inca Mortgage Solutions - Amy Ferguson,mortgage broker,perth,"4/23 Richardson St, South Perth WA 6151, Australia",0425 411 737,+44425411737,,http://www.incams.com.au/,incams.com.au,5,159,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=incams.com.au,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Inca%20Mortgage%20Solutions%20-%20Amy%20Ferguson&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-aberdeen-west-end-dental,West End Dental,dentist,aberdeen,"189 Great Western Rd, Aberdeen AB10 6PS, UK",01224 224224,+441224224224,geographic,https://westenddentalaberdeen.co.uk/,westenddentalaberdeen.co.uk,4.4,164,tier1,True,meta:41,False,0,https://adstransparency.google.com/?region=GB&domain=westenddentalaberdeen.co.uk,2026-04-14T12:25:21Z,True,41,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=West%20End%20Dental&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,True,B,78,,,False,True,False,True,B,7.67,9.0,3.0,8.33,8.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 5+ photos: exterior, 2 interior, team, and 2 service shots",,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
wedding venue-dundee-fifty-six-events,Fifty Six Events,wedding venue,dundee,"30 Laird St, Dundee DD3 9QE, UK",07736 806799,+447736806799,mobile,http://fiftysixevents.co.uk/,fiftysixevents.co.uk,5,56,tier1,True,meta:850,False,0,https://adstransparency.google.com/?region=GB&domain=fiftysixevents.co.uk,2026-04-14T12:25:21Z,True,850,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Fifty%20Six%20Events&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,78,,,False,False,False,False,B,7.49,7.0,10.0,7.0,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Add 2-4 secondary GBP categories aligned with your primary service,Request reviews from last 10 customers this week,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
aesthetic clinic-edinburgh-edinburgh-medical-aesthetics,Edinburgh Medical Aesthetics,aesthetic clinic,edinburgh,"Broomhouse Rd., Edinburgh EH11 3SF, UK",07880 502646,+447880502646,mobile,http://www.emaclinic.co.uk/,emaclinic.co.uk,5,20,tier2,True,meta:2,False,0,https://adstransparency.google.com/?region=GB&domain=emaclinic.co.uk,2026-04-14T12:25:21Z,True,2,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Edinburgh%20Medical%20Aesthetics&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,44,,,False,False,False,False,C,6.99,9.0,3.0,7.0,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 4+ photos: exterior, 2 interior, team, and 2 service shots",,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
dentist-glenrothes-bupa-dental-care-glenrothes,Bupa Dental Care Glenrothes,dentist,glenrothes,"11 Culzean Pl, Glenrothes KY7 4RX, UK",01592 630303,+441592630303,geographic,https://www.bupa.co.uk/dental/dental-care/practices/glenrothes?y_source=1_MTE2Njk5OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,bupa.co.uk,4.7,109,tier1,True,gatc:4,True,4,https://adstransparency.google.com/?region=GB&domain=bupa.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Bupa%20Dental%20Care%20Glenrothes&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,76,,,False,False,False,True,C,6.5,9.0,0.0,7.0,8.5,7.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 6+ photos: exterior, 2 interior, team, and 2 service shots",Request reviews from last 10 customers this week,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're spending on Google Ads but not retargeting Meta traffic — ~70% of clicks never convert first visit
wedding venue-dundee-mcarthur-manor,McArthur Manor,wedding venue,dundee,"Coupar Angus Rd, Blairgowrie PH10 6JN, UK",01250 710777,+441250710777,geographic,http://www.mcarthurmanor.co.uk/,mcarthurmanor.co.uk,5,171,tier1,True,gatc:2;gac_remarketing_tag,True,2,https://adstransparency.google.com/?region=GB&domain=mcarthurmanor.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=McArthur%20Manor&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,True,True,False,True,C,84,,,False,False,False,True,A,8.84,9.0,10.0,8.0,8.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're spending on Google Ads but not retargeting Meta traffic — ~70% of clicks never convert first visit
optician-edinburgh-gibson-syme,Gibson & Syme,optician,edinburgh,"163a Bonnington Rd, Edinburgh EH6 5BQ, UK",0131 553 9000,+441315539000,,https://www.gibsonsyme.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=profile_traffic&utm_term=google_profile,gibsonsyme.co.uk,4.9,491,tier1,True,meta:47,False,0,https://adstransparency.google.com/?region=GB&domain=gibsonsyme.co.uk,2026-04-14T12:25:21Z,True,47,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Gibson%20%26%20Syme&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
accountant-inverness-taxassist-accountants,TaxAssist Accountants,accountant,inverness,"9 Tomnahurich St, Inverness IV3 5DA, UK",01463 242667,+441463242667,,https://www.taxassist.co.uk/accountants/inverness/?utm_source=google&utm_medium=google_my_business&utm_campaign=local,taxassist.co.uk,5,29,tier2,True,meta:12;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=taxassist.co.uk,2026-04-14T12:25:21Z,True,12,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=TaxAssist%20Accountants&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-clydebank-diamond-dental-care,Diamond Dental Care,dentist,clydebank,"2 Ramsay St, Dalmuir, Clydebank G81 3LF, UK",0141 952 1692,+441419521692,,http://www.diamonddentalcare.co.uk/,diamonddentalcare.co.uk,4.8,423,tier1,True,meta:47,False,0,https://adstransparency.google.com/?region=GB&domain=diamonddentalcare.co.uk,2026-04-14T12:25:21Z,True,47,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Diamond%20Dental%20Care&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
cosmetic clinic-glasgow-la-belle-forme,La Belle Forme,cosmetic clinic,glasgow,"154 Clyde St, Glasgow G1 4EX, UK",0141 552 0828,+441415520828,,https://labelleforme.co.uk/,labelleforme.co.uk,4.3,119,tier1,True,gatc:4;meta:98;gac_remarketing_tag,True,4,https://adstransparency.google.com/?region=GB&domain=labelleforme.co.uk,2026-04-14T12:25:21Z,True,98,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=La%20Belle%20Forme&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
landscaper-glasgow-jeremy-needham-garden-designs,Jeremy Needham Garden Designs,landscaper,Glasgow,"100 Eastvale Pl, Glasgow G3 8QG, UK",07792 631371,+447792631371,,http://www.jngardendesigns.co.uk/,jngardendesigns.co.uk,5,17,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=jngardendesigns.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Jeremy%20Needham%20Garden%20Designs&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-hamilton-the-personal-mortgage-group-mortgage-broker-hamilton-on,"The Personal Mortgage Group - Mortgage Broker, Hamilton ON",mortgage broker,hamilton,"233 Queen St S, Hamilton, ON L8P 3S9, Canada",(905) 546-0550,+9055460550,,http://personalmortgage.ca/,personalmortgage.ca,5,219,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=personalmortgage.ca,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Personal%20Mortgage%20Group%20-%20Mortgage%20Broker%2C%20Hamilton%20ON&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-livingston-no-9-dental-practice,No 9 Dental Practice,dentist,livingston,"29 W Main St, Uphall, Broxburn EH52 5DN, UK",01506 857717,+441506857717,geographic,http://www.broxburndentist.com/,broxburndentist.com,4.6,54,tier1,True,gatc:4;meta:5900,True,4,https://adstransparency.google.com/?region=GB&domain=broxburndentist.com,2026-04-14T12:25:21Z,True,5900,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=No%209%20Dental%20Practice&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,False,False,True,C,136,,,False,True,False,True,A,8.79,9.0,10.0,8.0,8.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're spending on Google Ads but not retargeting Meta traffic — ~70% of clicks never convert first visit
aesthetic clinic-dumfries-asthetics-medical-spa,ASthetics Medical Spa,aesthetic clinic,dumfries,"farm, Wigtown, Kirwaugh DG8 9AY, UK",07595 977445,+447595977445,mobile,https://www.astheticsmedical.co.uk/,astheticsmedical.co.uk,5,19,tier2,True,meta:29,False,0,https://adstransparency.google.com/?region=GB&domain=astheticsmedical.co.uk,2026-04-14T12:25:21Z,True,29,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=ASthetics%20Medical%20Spa&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,72,,,False,False,False,False,A,8.48,9.0,10.0,7.0,8.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
dentist-bishopbriggs-tiwari-watson-dental-care,Tiwari Watson Dental Care,dentist,bishopbriggs,"1360 Springburn Rd, Glasgow G21 1UX, UK",0141 557 3488,+441415573488,,https://www.tiwariwatsondentalcare.co.uk/,tiwariwatsondentalcare.co.uk,4.9,552,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=tiwariwatsondentalcare.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Tiwari%20Watson%20Dental%20Care&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-glasgow-macdonald-henderson-formerly-ferguson-whyte,Macdonald Henderson (formerly Ferguson Whyte),solicitor,Glasgow,"185 Byres Rd, Glasgow G12 8TS, UK",0141 339 8432,+441413398432,,https://macdonaldhenderson.co.uk/,macdonaldhenderson.co.uk,4.4,33,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=macdonaldhenderson.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Macdonald%20Henderson%20%28formerly%20Ferguson%20Whyte%29&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
vet-dundee-wallace-vets-broughty-ferry,Wallace Vets - Broughty Ferry,vet,dundee,"285 Queen St, Broughty Ferry, Dundee DD5 2HT, UK",01382 549600,+441382549600,,https://www.wallacevets.com/,wallacevets.com,4.7,317,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=wallacevets.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Wallace%20Vets%20-%20Broughty%20Ferry&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
accountant-dundee-cik-accounting-solutions,CIK Accounting Solutions,accountant,dundee,"1/6, DunEden Business Centre, Business Centre, 8 Harrison Rd, Dundee DD2 3SN, UK",01382 220263,+441382220263,,https://cikas.co.uk/,cikas.co.uk,5,16,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=cikas.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=CIK%20Accounting%20Solutions&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-stirling-toothplus,toothplus,dentist,stirling,"1 Munro Rd, Stirling FK7 7UU, UK",01786 231123,+441786231123,,http://www.toothplus.co.uk/,toothplus.co.uk,4.6,25,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=toothplus.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=toothplus&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-elgin-harper-macleod-llp,Harper Macleod LLP,solicitor,elgin,"Phoenix House, 1 Wards Rd, Elgin IV30 1QL, UK",01343 614317,+441343614317,,https://www.harpermacleod.co.uk/get-in-touch/elgin/,harpermacleod.co.uk,4.8,137,tier1,True,gatc:3;gac_remarketing_tag,True,3,https://adstransparency.google.com/?region=GB&domain=harpermacleod.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Harper%20Macleod%20LLP&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
vet-dundee-dundee-pdsa-pet-hospital,Dundee PDSA Pet Hospital,vet,dundee,"211 Hawkhill, Dundee DD1 5LA, UK",01382 660356,+441382660356,,http://www.pdsa.org.uk/,pdsa.org.uk,4.2,67,tier1,True,gatc:4;gac_remarketing_tag,True,4,https://adstransparency.google.com/?region=GB&domain=pdsa.org.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Dundee%20PDSA%20Pet%20Hospital&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-paisley-finesse-dental-care,Finesse Dental Care,dentist,paisley,"63 Causeyside St., Paisley PA1 1YT, UK",0141 889 7227,+441418897227,,https://www.finessedental.co.uk/,finessedental.co.uk,4.9,159,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=finessedental.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Finesse%20Dental%20Care&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-ayr-sandgate-dentistry,Sandgate Dentistry,dentist,ayr,"59 Sandgate, Ayr KA7 1DA, UK",01292 266587,+441292266587,,https://clydemunrodental.com/find-your-practice/sandgate-dentistry/,clydemunrodental.com,4.8,218,tier1,True,gatc:4;gac_conv_tag;gac_remarketing_tag,True,4,https://adstransparency.google.com/?region=GB&domain=clydemunrodental.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Sandgate%20Dentistry&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,True,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-edinburgh-aesthetic-nurse-s-clinic,Aesthetic Nurse's Clinic,aesthetic clinic,edinburgh,"38 Granton Rd, Edinburgh EH5 3QS, UK",,,unknown,http://aestheticnursesclinic.co.uk/,aestheticnursesclinic.co.uk,5,93,tier1,True,meta:540,False,0,https://adstransparency.google.com/?region=GB&domain=aestheticnursesclinic.co.uk,2026-04-14T12:25:21Z,True,540,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Aesthetic%20Nurse%27s%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,82,,,False,False,False,False,A,8.49,8.0,10.0,7.67,8.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
